Song_id,History_id,Played_at,Duration_played,User_id
2973,90244,2021-01-27 03:11:00,48902,136
11745,90245,2021-01-27 03:11:00,2488,527
5946,90246,2021-01-27 03:11:00,4341,753
13853,90247,2021-01-27 03:14:00,209906,409
1850,90248,2021-01-27 03:15:00,3888,374
1738,90249,2021-01-27 03:15:00,16076,159
12673,90250,2021-01-27 03:15:00,1018,916
12479,90251,2021-01-27 03:15:00,1287,713
3593,90252,2021-01-27 03:18:00,217946,375
7010,90253,2021-01-27 03:18:00,361,115
12458,90254,2021-01-27 03:19:00,1338,862
7530,90255,2021-01-27 03:19:00,4977,212
13237,90256,2021-01-27 03:19:00,1609,637
2964,90257,2021-01-27 03:19:00,589,335
2784,90258,2021-01-27 03:19:00,1250,879
1648,90259,2021-01-27 06:10:00,36896,548
1648,90260,2021-01-27 06:10:00,23434,241
1578,90261,2021-01-27 06:10:00,1040,23
3994,90262,2021-01-27 06:10:00,1080,236
16339,90263,2021-01-27 06:10:00,1143,335
304,90264,2021-01-27 06:10:00,1779,684
10659,90265,2021-01-27 06:11:00,1510,240
13311,90266,2021-01-27 06:11:00,1443,260
1320,90267,2021-01-27 06:11:00,2234,387
13645,90268,2021-01-27 06:11:00,5163,56
8570,90269,2021-01-27 06:11:00,1522,770
8428,90270,2021-01-27 06:11:00,2564,87
3104,90271,2021-01-27 06:12:00,73393,716
12516,90272,2021-01-27 06:14:00,149623,268
10744,90273,2021-01-27 06:15:00,3247,411
2829,90274,2021-01-27 18:28:00,42887,369
11885,90275,2021-01-27 22:42:00,136440,260
13207,90276,2021-01-27 22:42:00,7060,260
13072,90277,2021-01-27 22:45:00,150026,940
13399,90278,2021-01-27 22:47:00,148573,299
13196,90279,2021-01-27 22:50:00,169146,226
13353,90280,2021-01-27 22:52:00,144773,260
13350,90281,2021-01-27 22:56:00,230453,668
13197,90282,2021-01-27 23:00:00,215613,302
13033,90283,2021-01-27 23:01:00,72640,215
13212,90284,2021-01-27 23:04:00,198653,374
13065,90285,2021-01-27 23:07:00,124520,140
13290,90286,2021-01-27 23:09:00,158880,359
13421,90287,2021-01-27 23:13:00,255706,879
13216,90288,2021-01-27 23:16:00,141333,335
12998,90289,2021-01-27 23:18:00,131866,473
13376,90290,2021-01-27 23:21:00,161160,809
13238,90291,2021-01-27 23:23:00,120853,474
13087,90292,2021-01-27 23:26:00,116480,58
13472,90293,2021-01-27 23:27:00,133506,239
13317,90294,2021-01-27 23:29:00,79066,916
13249,90295,2021-01-27 23:31:00,126533,827
13213,90296,2021-01-27 23:33:00,138560,756
13315,90297,2021-01-27 23:35:00,122893,506
13084,90298,2021-01-27 23:37:00,139560,335
13185,90299,2021-01-27 23:41:00,208840,668
13307,90300,2021-01-28 00:20:00,302660,627
13066,90301,2021-01-28 00:20:00,1440,606
13257,90302,2021-01-28 00:20:00,750,461
13378,90303,2021-01-28 00:20:00,730,260
13015,90304,2021-01-28 00:20:00,1073,387
13002,90305,2021-01-28 00:20:00,311,471
13090,90306,2021-01-28 00:20:00,0,240
13073,90307,2021-01-28 00:20:00,426,241
13214,90308,2021-01-28 00:23:00,181320,810
13013,90309,2021-01-28 00:28:00,259946,321
13383,90310,2021-01-28 00:30:00,123493,975
13203,90311,2021-01-28 00:32:00,146533,388
13088,90312,2021-01-28 00:35:00,157986,574
13037,90313,2021-01-28 00:38:00,182293,461
12995,90314,2021-01-28 00:40:00,154200,444
13427,90315,2021-01-28 00:44:00,213106,913
13283,90316,2021-01-28 00:47:00,158853,109
13068,90317,2021-01-28 00:49:00,146000,335
13010,90318,2021-01-28 00:51:00,96466,281
13189,90319,2021-01-28 00:55:00,247320,330
13076,90320,2021-01-28 00:57:00,151280,916
13313,90321,2021-01-28 01:00:00,162093,78
13070,90322,2021-01-28 01:03:00,154466,278
13039,90323,2021-01-28 01:05:00,146266,717
13099,90324,2021-01-28 01:09:00,189386,246
13028,90325,2021-01-28 01:12:00,170720,851
13441,90326,2021-01-28 01:15:00,194160,335
13299,90327,2021-01-28 01:18:00,124693,139
13085,90328,2021-01-28 15:28:00,117747,482
7390,90329,2021-01-28 15:32:00,125840,470
13666,90330,2021-01-28 15:35:00,179763,55
15420,90331,2021-01-28 15:37:00,146565,686
8411,90332,2021-01-28 15:38:00,58522,173
15136,90333,2021-01-28 15:38:00,2740,237
15139,90334,2021-01-28 15:41:00,166933,520
15135,90335,2021-01-28 15:44:00,211000,914
15123,90336,2021-01-28 15:49:00,296938,34
15129,90337,2021-01-28 15:53:00,208215,837
14553,90338,2021-01-28 15:53:00,4025,740
7765,90339,2021-01-28 15:59:00,340532,201
14310,90340,2021-01-28 16:02:00,183720,335
5351,90341,2021-01-28 16:02:00,15244,916
10889,90342,2021-01-28 16:08:00,361760,182
14809,90343,2021-01-28 16:12:00,271773,137
14165,90344,2021-01-28 16:17:00,250093,713
1750,90345,2021-01-28 16:24:00,166706,424
13205,90346,2021-01-28 16:24:00,37178,279
11917,90347,2021-01-28 16:24:00,3460,216
14185,90348,2021-01-28 16:28:00,236534,690
11154,90349,2021-01-28 16:30:00,104113,392
963,90350,2021-01-28 16:34:00,203880,247
13898,90351,2021-01-28 16:37:00,182653,935
12682,90352,2021-01-28 16:40:00,166960,519
13886,90353,2021-01-28 16:45:00,303653,335
6090,90354,2021-01-28 16:52:00,413826,686
6801,90355,2021-01-28 16:54:00,134573,450
13579,90356,2021-01-28 16:57:00,194586,17
14478,90357,2021-01-28 16:59:00,124252,856
14252,90358,2021-01-28 17:03:00,242026,76
6549,90359,2021-01-28 17:08:00,287640,993
2790,90360,2021-01-28 17:15:00,405320,335
11663,90361,2021-01-28 17:15:00,11995,483
11630,90362,2021-01-28 17:15:00,1024,1000
13465,90363,2021-01-28 17:16:00,17181,270
11885,90364,2021-01-28 17:18:00,152346,418
1578,90365,2021-01-28 17:21:00,201373,742
944,90366,2021-01-28 17:24:00,183893,421
5696,90367,2021-01-28 17:28:00,181880,335
1806,90368,2021-01-28 17:32:00,271360,141
5699,90369,2021-01-28 17:36:00,247546,472
8047,90370,2021-01-28 17:40:00,198546,514
11636,90371,2021-01-28 17:43:00,202053,241
14883,90372,2021-01-28 17:46:00,207679,335
11142,90373,2021-01-28 17:53:00,382296,299
1985,90374,2021-01-28 17:57:00,258666,377
15393,90375,2021-01-28 19:01:00,133537,819
10439,90376,2021-01-28 19:03:00,99760,335
14358,90377,2021-01-28 19:06:00,216546,275
1723,90378,2021-01-28 19:11:00,292440,856
16318,90379,2021-01-28 19:15:00,220786,835
440,90380,2021-01-28 19:18:00,206466,811
14926,90381,2021-01-28 19:22:00,231133,724
4823,90382,2021-01-28 19:26:00,217746,911
9766,90383,2021-01-28 19:29:00,195693,684
848,90384,2021-01-28 19:35:00,380213,211
5333,90385,2021-01-28 19:39:00,219800,51
4022,90386,2021-01-28 19:42:00,158853,226
1729,90387,2021-01-28 19:54:00,451133,335
10687,90388,2021-01-28 19:59:00,313026,59
14055,90389,2021-01-28 22:05:00,3286,747
13666,90390,2021-01-28 22:08:00,179763,604
13869,90391,2021-01-28 22:08:00,0,686
8411,90392,2021-01-28 22:08:00,1243,115
6982,90393,2021-01-28 22:09:00,48262,335
8319,90394,2021-01-28 22:09:00,3118,410
11980,90395,2021-01-28 22:11:00,125986,566
8421,90396,2021-01-28 22:48:00,209044,828
2466,90397,2021-01-28 22:53:00,250976,981
14450,90398,2021-01-28 22:53:00,22413,94
10025,90399,2021-01-28 22:53:00,140,604
10025,90400,2021-01-28 22:57:00,232066,162
10856,90401,2021-01-28 23:01:00,256053,299
3674,90402,2021-01-28 23:05:00,234080,777
16351,90403,2021-01-28 23:09:00,221120,995
10880,90404,2021-01-28 23:13:00,242200,483
6579,90405,2021-01-28 23:19:00,367813,335
7014,90406,2021-01-28 23:21:00,137120,237
13066,90407,2021-01-28 23:22:00,8332,799
14196,90408,2021-01-28 23:22:00,11350,916
5611,90409,2021-01-28 23:22:00,416,867
5841,90410,2021-01-28 23:22:00,2247,467
12506,90411,2021-01-28 23:22:00,822,551
2964,90412,2021-01-28 23:22:00,421,854
1559,90413,2021-01-28 23:25:00,221040,922
11821,90414,2021-01-28 23:29:00,198933,935
10729,90415,2021-01-28 23:31:00,152013,661
16569,90416,2021-01-28 23:36:00,286706,226
437,90417,2021-01-28 23:39:00,147080,311
13202,90418,2021-01-28 23:41:00,139680,264
6793,90419,2021-01-28 23:43:00,130720,218
12477,90420,2021-01-28 23:46:00,183673,260
2055,90421,2021-01-28 23:46:00,340,881
11105,90422,2021-01-28 23:49:00,190226,773
4943,90423,2021-01-28 23:53:00,203360,57
4754,90424,2021-01-28 23:57:00,250493,185
3778,90425,2021-01-29 00:00:00,204533,989
16216,90426,2021-01-29 00:04:00,195186,241
16221,90427,2021-01-29 00:07:00,210533,601
4944,90428,2021-01-29 00:10:00,167786,234
4983,90429,2021-01-29 00:13:00,203613,241
4996,90430,2021-01-29 00:16:00,175506,454
4985,90431,2021-01-29 00:19:00,142093,436
4940,90432,2021-01-29 00:22:00,177333,611
4757,90433,2021-01-29 00:23:00,107022,211
4932,90434,2021-01-29 00:26:00,169880,260
4984,90435,2021-01-29 00:28:00,119400,589
4209,90436,2021-01-29 00:32:00,219951,116
8162,90437,2021-01-29 00:38:00,341866,916
4205,90438,2021-01-29 00:41:00,178666,225
4190,90439,2021-01-29 00:43:00,134533,391
4191,90440,2021-01-29 00:46:00,166533,136
4189,90441,2021-01-29 00:48:00,121493,652
4187,90442,2021-01-29 00:50:00,136560,332
4207,90443,2021-01-29 00:54:00,249026,82
4192,90444,2021-01-29 00:56:00,126866,554
4208,90445,2021-01-29 01:00:00,78791,985
4208,90446,2021-01-29 01:00:00,2236,883
4206,90447,2021-01-29 01:00:00,5885,677
6701,90448,2021-01-29 01:00:00,628,23
6702,90449,2021-01-29 01:00:00,23,879
491,90450,2021-01-29 01:00:00,430,916
6711,90451,2021-01-29 01:00:00,23,55
10666,90452,2021-01-29 01:00:00,19050,142
7752,90453,2021-01-29 01:04:00,204226,401
7765,90454,2021-01-29 01:12:00,344021,363
834,90455,2021-01-29 01:15:00,142066,296
8226,90456,2021-01-29 01:40:00,47106,226
8226,90457,2021-01-29 01:43:00,210747,510
3737,90458,2021-01-29 01:47:00,241346,775
14130,90459,2021-01-29 01:48:00,5435,933
13295,90460,2021-01-29 01:50:00,146386,299
10278,90461,2021-01-29 02:20:00,91416,677
10278,90462,2021-01-29 02:28:00,468575,808
14254,90463,2021-01-29 02:41:00,161106,431
13898,90464,2021-01-29 02:41:00,5295,916
14354,90465,2021-01-29 02:41:00,886,38
7643,90466,2021-01-29 02:57:00,301600,916
14050,90467,2021-01-29 03:01:00,246000,916
15103,90468,2021-01-29 03:02:00,8566,167
15691,90469,2021-01-29 03:06:00,262386,392
8577,90470,2021-01-29 03:10:00,222400,474
10182,90471,2021-01-29 03:21:00,301920,363
14823,90472,2021-01-29 05:44:00,5449,916
14823,90473,2021-01-29 05:47:00,188097,684
15878,90474,2021-01-29 13:25:00,204864,143
15878,90475,2021-01-29 13:25:00,3820,921
3687,90476,2021-01-29 13:25:00,2864,58
2116,90477,2021-01-29 13:26:00,69281,558
11460,90478,2021-01-29 13:26:00,23,483
13844,90479,2021-01-29 13:26:00,5694,82
3106,90480,2021-01-29 13:28:00,108913,669
3718,90481,2021-01-29 14:46:00,189892,965
3718,90482,2021-01-29 14:46:00,31033,409
111,90483,2021-01-29 14:51:00,255493,472
202,90484,2021-01-29 16:59:00,57121,342
14059,90485,2021-01-29 17:08:00,189487,888
14060,90486,2021-01-29 17:11:00,197835,922
14058,90487,2021-01-29 17:14:00,207512,357
12521,90488,2021-01-29 19:28:00,102480,914
14058,90489,2021-01-29 19:32:00,209453,231
11546,90490,2021-01-29 19:33:00,93409,409
14058,90491,2021-01-29 19:37:00,209453,260
5593,90492,2021-01-29 19:42:00,283360,241
15532,90493,2021-01-29 19:45:00,183200,877
3746,90494,2021-01-29 19:48:00,207520,684
13255,90495,2021-01-29 19:50:00,129293,76
13230,90496,2021-01-29 19:53:00,160520,748
6795,90497,2021-01-29 19:55:00,114746,531
14071,90498,2021-01-29 19:59:00,242986,806
4795,90499,2021-01-29 20:02:00,188960,554
13183,90500,2021-01-29 20:06:00,235066,335
10812,90501,2021-01-29 20:10:00,228053,448
14695,90502,2021-01-29 20:14:00,272000,173
942,90503,2021-01-29 20:17:00,138106,306
15288,90504,2021-01-29 20:19:00,130333,36
8548,90505,2021-01-29 20:23:00,221933,366
11426,90506,2021-01-29 20:28:00,306581,105
209,90507,2021-01-29 20:31:00,178841,625
14366,90508,2021-01-29 20:32:00,95987,916
7529,90509,2021-01-29 20:37:00,277133,720
14370,90510,2021-01-29 20:41:00,211851,235
2786,90511,2021-01-29 20:45:00,282693,466
15691,90512,2021-01-29 20:50:00,262386,684
13007,90513,2021-01-29 20:52:00,154893,834
12976,90514,2021-01-29 20:55:00,180133,277
1758,90515,2021-01-29 20:59:00,195693,430
8276,90516,2021-01-29 21:03:00,274692,128
14477,90517,2021-01-29 21:06:00,180653,698
5705,90518,2021-01-29 21:09:00,201800,386
14368,90519,2021-01-29 21:12:00,151466,56
13370,90520,2021-01-29 21:15:00,198189,484
13028,90521,2021-01-29 21:15:00,874,810
14252,90522,2021-01-29 21:19:00,242026,58
16352,90523,2021-01-29 21:22:00,165133,365
1698,90524,2021-01-29 21:25:00,172866,436
4034,90525,2021-01-29 21:28:00,170293,1000
6682,90526,2021-01-29 21:32:00,259160,241
5955,90527,2021-01-29 21:36:00,224813,835
3196,90528,2021-01-29 21:40:00,255666,181
14017,90529,2021-01-29 22:56:00,285257,966
14058,90530,2021-01-29 23:00:00,209453,299
12130,90531,2021-01-29 23:03:00,204026,180
11426,90532,2021-01-29 23:08:00,306581,337
10837,90533,2021-01-29 23:16:00,232666,26
10807,90534,2021-01-29 23:16:00,3569,136
13100,90535,2021-01-29 23:16:00,1617,450
14058,90536,2021-01-29 23:20:00,209453,935
13947,90537,2021-01-29 23:24:00,243786,396
11672,90538,2021-01-29 23:27:00,190306,625
10694,90539,2021-01-29 23:32:00,289813,684
11188,90540,2021-01-29 23:36:00,210906,55
5696,90541,2021-01-29 23:39:00,181880,323
11985,90542,2021-01-29 23:42:00,221880,997
7027,90543,2021-01-29 23:45:00,159333,12
13086,90544,2021-01-30 00:01:00,72640,423
14058,90545,2021-01-30 00:44:00,193080,855
14058,90546,2021-01-30 00:47:00,216211,285
14192,90547,2021-01-30 00:48:00,1839,996
12511,90548,2021-01-30 00:50:00,174155,436
14254,90549,2021-01-30 00:51:00,3356,916
9863,90550,2021-01-30 00:51:00,23,483
2164,90551,2021-01-30 00:54:00,228293,357
2845,90552,2021-01-30 00:54:00,144,684
3376,90553,2021-01-30 00:54:00,1166,960
4061,90554,2021-01-30 00:54:00,23,335
15210,90555,2021-01-30 00:54:00,1262,879
13114,90556,2021-01-30 00:54:00,2818,625
15084,90557,2021-01-30 00:54:00,23,335
14484,90558,2021-01-30 00:55:00,1130,62
14155,90559,2021-01-30 00:55:00,1174,308
8331,90560,2021-01-30 00:55:00,23,850
13328,90561,2021-01-30 00:55:00,1217,114
10027,90562,2021-01-30 00:55:00,537,530
14960,90563,2021-01-30 00:55:00,1790,471
6767,90564,2021-01-30 00:55:00,675,625
13313,90565,2021-01-30 00:55:00,750,935
11616,90566,2021-01-30 00:55:00,2564,737
8688,90567,2021-01-30 00:55:00,960,468
14906,90568,2021-01-30 00:55:00,1696,850
15911,90569,2021-01-30 00:55:00,632,676
13197,90570,2021-01-30 00:55:00,647,916
14126,90571,2021-01-30 00:55:00,23,695
12302,90572,2021-01-30 00:55:00,993,738
8069,90573,2021-01-30 00:55:00,842,97
6648,90574,2021-01-30 00:55:00,684,9
15465,90575,2021-01-30 00:55:00,1150,954
13089,90576,2021-01-30 00:55:00,602,260
10719,90577,2021-01-30 00:55:00,783,207
12421,90578,2021-01-30 01:00:00,308520,200
577,90579,2021-01-30 01:00:00,3141,717
13322,90580,2021-01-30 01:00:00,1086,58
11128,90581,2021-01-30 01:00:00,821,625
4063,90582,2021-01-30 01:00:00,1057,530
9328,90583,2021-01-30 01:03:00,182826,184
4020,90584,2021-01-30 01:06:00,151400,164
13831,90585,2021-01-30 01:06:00,0,159
13074,90586,2021-01-30 01:06:00,813,260
13234,90587,2021-01-30 01:06:00,685,604
1536,90588,2021-01-30 01:08:00,127150,235
13637,90589,2021-01-30 01:08:00,23,625
14735,90590,2021-01-30 01:08:00,3048,972
5333,90591,2021-01-30 01:08:00,989,879
14735,90592,2021-01-30 01:13:00,244533,819
5333,90593,2021-01-30 01:13:00,287,940
13350,90594,2021-01-30 01:13:00,23,577
8057,90595,2021-01-30 01:13:00,3214,770
840,90596,2021-01-30 01:13:00,1456,780
169,90597,2021-01-30 01:28:00,80828,977
169,90598,2021-01-30 01:28:00,18954,611
8085,90599,2021-01-30 01:28:00,680,276
206,90600,2021-01-30 01:30:00,136816,226
1721,90601,2021-01-30 01:30:00,1079,299
13933,90602,2021-01-30 01:30:00,653,758
14144,90603,2021-01-30 01:30:00,23,625
12149,90604,2021-01-30 01:30:00,1202,241
5958,90605,2021-01-30 01:30:00,693,879
3897,90606,2021-01-30 01:30:00,656,986
13436,90607,2021-01-30 01:31:00,1398,747
13103,90608,2021-01-30 01:31:00,706,69
10728,90609,2021-01-30 01:31:00,558,590
8302,90610,2021-01-30 01:31:00,23,934
15839,90611,2021-01-30 01:31:00,1622,311
13181,90612,2021-01-30 01:31:00,780,545
5705,90613,2021-01-30 01:31:00,570,241
15135,90614,2021-01-30 01:31:00,0,896
14151,90615,2021-01-30 01:31:00,4299,881
15135,90616,2021-01-30 01:38:00,211000,335
14151,90617,2021-01-30 01:38:00,2869,335
9715,90618,2021-01-30 01:38:00,2645,1
11112,90619,2021-01-30 01:40:00,84280,320
11339,90620,2021-01-30 01:49:00,256706,796
11119,90621,2021-01-30 01:49:00,4043,43
15099,90622,2021-01-30 01:49:00,1322,228
12479,90623,2021-01-30 01:49:00,23,706
15099,90624,2021-01-30 01:52:00,161026,613
12479,90625,2021-01-30 01:54:00,139725,991
4642,90626,2021-01-30 03:14:00,37151,350
4642,90627,2021-01-30 03:17:00,164942,159
1749,90628,2021-01-30 03:20:00,184266,627
3277,90629,2021-01-30 03:23:00,178265,88
3354,90630,2021-01-30 04:18:00,7267,139
3354,90631,2021-01-30 04:21:00,184095,524
6673,90632,2021-01-30 04:21:00,3030,426
12157,90633,2021-01-30 04:22:00,10603,262
14933,90634,2021-01-30 04:22:00,1372,431
8051,90635,2021-01-30 04:22:00,24784,881
6968,90636,2021-01-30 04:22:00,2820,696
5701,90637,2021-01-30 04:22:00,1813,405
2793,90638,2021-01-30 04:22:00,3339,307
16416,90639,2021-01-30 04:22:00,1229,541
8569,90640,2021-01-30 04:22:00,5710,7
6774,90641,2021-01-30 04:22:00,23,708
7021,90642,2021-01-30 04:25:00,156493,828
13411,90643,2021-01-30 07:33:00,63738,141
13411,90644,2021-01-30 07:35:00,111593,364
1575,90645,2021-01-30 07:35:00,4702,179
126,90646,2021-01-30 07:35:00,1028,940
10211,90647,2021-01-30 07:35:00,1312,844
8090,90648,2021-01-30 07:35:00,866,33
9088,90649,2021-01-30 07:35:00,936,970
5436,90650,2021-01-30 07:35:00,1606,174
15048,90651,2021-01-30 07:35:00,940,97
5436,90652,2021-01-30 07:37:00,120730,51
15048,90653,2021-01-30 07:37:00,744,810
1800,90654,2021-01-30 07:37:00,1116,920
11957,90655,2021-01-30 07:37:00,1038,115
15947,90656,2021-01-30 07:37:00,1325,988
16,90657,2021-01-30 07:37:00,1619,317
14044,90658,2021-01-30 07:37:00,23,643
13091,90659,2021-01-30 21:31:00,58769,991
14058,90660,2021-01-30 21:45:00,209453,15
11885,90661,2021-01-30 21:54:00,13206,504
2082,90662,2021-01-30 21:54:00,655,624
14058,90663,2021-01-30 21:54:00,1811,335
11885,90664,2021-01-30 21:57:00,152346,136
2082,90665,2021-01-30 21:59:00,129893,584
3111,90666,2021-01-30 22:02:00,169853,58
14553,90667,2021-01-30 22:06:00,258146,918
7765,90668,2021-01-30 22:12:00,344021,416
7750,90669,2021-01-30 22:17:00,307453,916
10889,90670,2021-01-30 23:58:00,118438,854
10889,90671,2021-01-31 00:05:00,361760,9
4502,90672,2021-01-31 00:05:00,0,410
7765,90673,2021-01-31 00:11:00,344021,909
6659,90674,2021-01-31 00:14:00,213713,335
2466,90675,2021-01-31 00:18:00,250976,326
7995,90676,2021-01-31 00:23:00,307540,654
673,90677,2021-01-31 00:29:00,317413,680
12637,90678,2021-01-31 00:32:00,187400,607
10312,90679,2021-01-31 00:37:00,283003,335
11885,90680,2021-01-31 00:39:00,152346,71
11648,90681,2021-01-31 00:43:00,211520,917
2082,90682,2021-01-31 00:45:00,129893,319
11617,90683,2021-01-31 00:49:00,269613,815
3496,90684,2021-01-31 00:54:00,288093,335
3385,90685,2021-01-31 00:57:00,166946,448
372,90686,2021-01-31 01:00:00,208213,335
14823,90687,2021-01-31 01:04:00,193546,92
11917,90688,2021-01-31 01:07:00,174129,335
14548,90689,2021-01-31 01:11:00,257774,955
13914,90690,2021-01-31 01:14:00,212786,137
3320,90691,2021-01-31 01:17:00,175973,514
15364,90692,2021-01-31 01:21:00,191293,967
11918,90693,2021-01-31 01:24:00,220538,34
11298,90694,2021-01-31 01:27:00,156880,78
3879,90695,2021-01-31 01:27:00,7677,916
7924,90696,2021-01-31 01:30:00,159197,714
11192,90697,2021-01-31 01:34:00,234973,502
3542,90698,2021-01-31 01:37:00,233128,488
16082,90699,2021-01-31 01:41:00,196611,977
16067,90700,2021-01-31 01:44:00,202703,35
16068,90701,2021-01-31 01:47:00,183671,272
16072,90702,2021-01-31 01:50:00,170714,318
16076,90703,2021-01-31 01:53:00,200551,141
16077,90704,2021-01-31 01:56:00,156085,335
16075,90705,2021-01-31 01:57:00,77085,335
14908,90706,2021-01-31 02:03:00,351786,960
16078,90707,2021-01-31 02:05:00,131929,393
16069,90708,2021-01-31 02:09:00,231118,928
16070,90709,2021-01-31 02:12:00,136999,835
16071,90710,2021-01-31 02:12:00,23670,716
16073,90711,2021-01-31 02:14:00,147285,335
16074,90712,2021-01-31 02:15:00,10848,376
11187,90713,2021-01-31 02:18:00,201186,58
12940,90714,2021-01-31 02:21:00,199160,335
3099,90715,2021-01-31 02:24:00,185195,882
3088,90716,2021-01-31 02:24:00,2617,796
3094,90717,2021-01-31 02:24:00,955,835
3100,90718,2021-01-31 02:24:00,673,241
3097,90719,2021-01-31 02:24:00,608,236
3106,90720,2021-01-31 02:24:00,587,627
3107,90721,2021-01-31 02:24:00,1071,620
3104,90722,2021-01-31 02:25:00,581,226
11655,90723,2021-01-31 02:25:00,1670,686
3104,90724,2021-01-31 02:27:00,144586,335
11655,90725,2021-01-31 02:32:00,290040,907
3111,90726,2021-01-31 02:35:00,169853,335
14835,90727,2021-01-31 02:37:00,112706,241
673,90728,2021-01-31 03:04:00,317413,226
14310,90729,2021-01-31 03:07:00,183720,916
4502,90730,2021-01-31 03:12:00,224959,879
3142,90731,2021-01-31 03:16:00,234298,375
13662,90732,2021-01-31 03:18:00,129506,248
2094,90733,2021-01-31 03:22:00,206400,279
15691,90734,2021-01-31 03:26:00,262386,343
10123,90735,2021-01-31 03:28:00,123333,58
2961,90736,2021-01-31 03:32:00,190226,77
14453,90737,2021-01-31 03:35:00,213706,922
13730,90738,2021-01-31 03:40:00,268960,765
3799,90739,2021-01-31 05:38:00,241068,835
16068,90740,2021-01-31 22:52:00,85758,432
16075,90741,2021-01-31 22:52:00,1546,335
16069,90742,2021-01-31 22:52:00,23,107
3384,90743,2021-02-01 02:42:00,51841,515
2466,90744,2021-02-01 02:46:00,250976,724
7995,90745,2021-02-01 02:51:00,307540,226
12637,90746,2021-02-01 02:54:00,187400,349
10312,90747,2021-02-01 02:59:00,283003,922
11885,90748,2021-02-01 03:01:00,152346,858
11648,90749,2021-02-01 03:05:00,211520,819
2082,90750,2021-02-01 03:07:00,129893,55
11617,90751,2021-02-01 03:12:00,269613,207
3496,90752,2021-02-01 03:17:00,288093,299
3385,90753,2021-02-01 03:19:00,166946,299
372,90754,2021-02-01 03:23:00,208213,153
14823,90755,2021-02-01 03:26:00,193546,286
11917,90756,2021-02-01 03:27:00,76127,378
3320,90757,2021-02-01 03:30:00,175973,58
14548,90758,2021-02-01 03:35:00,257774,365
13914,90759,2021-02-01 03:39:00,212786,451
15364,90760,2021-02-01 03:42:00,191293,56
11918,90761,2021-02-01 03:46:00,220538,637
11298,90762,2021-02-01 03:51:00,351626,90
11192,90763,2021-02-01 03:56:00,234973,612
3542,90764,2021-02-01 03:59:00,233128,995
16082,90765,2021-02-01 04:03:00,200306,69
11187,90766,2021-02-01 04:06:00,201186,274
12940,90767,2021-02-01 04:09:00,199160,154
3104,90768,2021-02-01 04:12:00,144586,335
11655,90769,2021-02-01 04:17:00,290040,851
3111,90770,2021-02-01 04:20:00,169853,922
14835,90771,2021-02-01 04:21:00,112706,856
673,90772,2021-02-01 04:27:00,317413,665
14310,90773,2021-02-01 04:30:00,183720,686
4502,90774,2021-02-01 04:34:00,224959,141
3142,90775,2021-02-01 04:38:00,234298,258
13662,90776,2021-02-01 04:40:00,129506,335
2094,90777,2021-02-01 04:43:00,206400,58
15691,90778,2021-02-01 04:48:00,262386,835
10123,90779,2021-02-01 04:50:00,123333,260
2961,90780,2021-02-01 04:53:00,190226,58
14453,90781,2021-02-01 04:56:00,213706,82
13730,90782,2021-02-01 05:01:00,268960,969
3799,90783,2021-02-01 05:05:00,256640,916
14553,90784,2021-02-01 05:09:00,258146,960
15015,90785,2021-02-01 05:12:00,151306,957
7193,90786,2021-02-01 05:15:00,203666,821
10889,90787,2021-02-01 05:21:00,361760,276
10347,90788,2021-02-01 05:25:00,205386,329
7777,90789,2021-02-01 05:28:00,183093,363
7765,90790,2021-02-01 05:34:00,344021,805
14603,90791,2021-02-01 05:37:00,225586,921
15136,90792,2021-02-01 05:41:00,239441,392
15139,90793,2021-02-01 05:44:00,166933,299
15135,90794,2021-02-01 05:48:00,211000,249
15123,90795,2021-02-01 05:53:00,296938,260
15129,90796,2021-02-01 05:53:00,9972,12
12506,90797,2021-02-01 05:56:00,186755,241
12511,90798,2021-02-01 05:59:00,174155,297
12516,90799,2021-02-01 06:01:00,149623,784
12522,90800,2021-02-01 06:05:00,206733,508
12524,90801,2021-02-01 06:09:00,225640,335
10807,90802,2021-02-01 06:12:00,192262,559
10803,90803,2021-02-01 06:15:00,180773,808
14866,90804,2021-02-01 06:18:00,189226,574
14892,90805,2021-02-01 06:21:00,161100,78
14891,90806,2021-02-01 06:24:00,196347,248
14893,90807,2021-02-01 06:27:00,176160,280
14897,90808,2021-02-01 06:29:00,141502,335
14896,90809,2021-02-01 06:32:00,185434,40
14902,90810,2021-02-01 06:35:00,186038,726
14898,90811,2021-02-01 06:39:00,187152,423
14889,90812,2021-02-01 06:42:00,207029,916
14558,90813,2021-02-01 06:46:00,254142,478
5109,90814,2021-02-01 06:49:00,181533,993
3658,90815,2021-02-01 06:55:00,314573,676
2186,90816,2021-02-01 06:59:00,280213,907
2164,90817,2021-02-01 07:03:00,228293,974
2155,90818,2021-02-01 07:07:00,241320,426
2188,90819,2021-02-01 07:11:00,205706,600
2178,90820,2021-02-01 07:14:00,225973,916
2173,90821,2021-02-01 07:18:00,214386,533
2156,90822,2021-02-01 07:21:00,208765,59
2149,90823,2021-02-01 07:24:00,175493,672
9328,90824,2021-02-01 07:27:00,182826,930
3683,90825,2021-02-01 07:31:00,222413,795
3660,90826,2021-02-01 07:35:00,206333,810
3678,90827,2021-02-01 07:38:00,203480,88
3675,90828,2021-02-01 07:42:00,250653,716
3677,90829,2021-02-01 15:15:00,66332,50
